opvolging_id,bet_id,contract_id,schade_id,van,voor,created,door,ended,letter,mail,telefoon_id,corcompdf_id,corcomrtf_id,mail_send_id,mail_saved_id,bestand_id,opmerking,title,kleur,rappel_status,status,dueDate
19289494,140482993,41012770,,17679,17679,2025-01-15,17679,"2025-01-17 16:54:21",,,1855234,,,,,,,opvolgen,,,0,2025-01-17
19289818,140489944,41023825,,17679,17679,2025-01-16,17679,"2025-01-29 13:48:47",,,1855549,,,,,,,"Is aan het overwegen het huis te verkopen, zal ons na het weekend definitief antwoord laten weten",,,0,2025-01-27
19290106,140488102,41019046,,17679,17679,2025-01-17,17679,"2025-01-20 10:15:58",,,,,,26440864,,,,"RE: FW: OSIE",,,0,2025-01-20
19290158,126005585,41021386,,17679,17679,2025-01-17,17679,"2025-01-22 14:44:48",,,,,,26441140,,,,"RE: Dossiernummer: T00167272 - BILDIRICI Idris & BILDIRICI Sultan",,,0,2025-01-20
19290250,139396292,,114385340,17679,17679,2025-01-17,17679,"2025-01-17 14:36:23",,,,,,26442757,,,,"RE: Dossier: 0603D4301901",,,0,2025-01-17
19290275,125926506,33849002,,17679,17679,2025-01-17,17679,"2025-02-13 16:58:44",,,,,,26443325,,,,"Polis: 623544013",,,0,2025-02-14
19290584,140488454,41019829,,17679,17679,2025-01-20,17679,"2025-01-20 14:52:05",,,1856732,,,,,,,"Intern dient er nog een validatie opgevraagd worden.
Deze zal in de namiddag in orde komen en de contracten zullen beschikbaar worden gesteld",,,0,2025-01-21
19290646,132733812,36146763,,17679,17679,2025-01-20,17679,"2025-01-27 14:23:50",,,1856806,,,,,,"Betaling navragen en dit correct laten zetten","Boekhouding bellen",,,0,2025-01-27
19291012,139792842,39941949,,17679,17679,2025-01-21,17679,"2025-01-23 10:46:46",,,,,,26454931,,,"Polisstukken opvragen","Polis: 730637278",,,0,2025-01-23
19291265,139487411,41029294,,17679,17679,2025-01-22,17679,"2025-01-28 10:27:08",,,,,,26455160,,,,"kredietaanvraag: BUSINESS SOLUTIONS (BE0732.714.145)",,,0,2025-01-27
19291294,140482993,41029960,,17679,17679,2025-01-22,17679,"2025-01-27 16:19:11",,,,,,26457023,,,,"Kredietaanvraag: Fas Koerier (BE0546.976.565)",,,0,2025-01-27
19291303,140485303,41013769,,17679,17679,2025-01-22,17679,"2025-01-27 10:22:37",,,1857682,,,,,,,"Er is een nieuwe polis opgemaakt op naam van KOMAGENE. Gebeld naar Baloise om te melden dat dit verkeerd is en dat dit opgemaakt moet worden op naam van Paprat",,,0,2025-01-27
19291438,139344785,,113946381,17679,17679,2025-01-22,17679,"2025-01-23 10:06:07",,,1857880,,,,,,,"expert bellen",,,0,2025-01-23
19292180,139344785,,113946381,17679,17679,2025-01-24,17679,"2025-01-29 15:12:34",,,,,,26472100,,,,"Re: O24158970279 schade van : 04/04/2024 Dossier : A283204 OZDEMIR ISA Plaatnr : 2DQN384",,,0,2025-01-28
19292951,139487411,41029294,,17679,17679,2025-01-28,17679,"2025-01-30 11:01:51",,,,,,26483635,,,,"RE: kredietaanvraag: BUSINESS SOLUTIONS (BE0732.714.145)",,,0,2025-01-29
19293037,134875376,40999415,,17679,17679,2025-01-28,17679,"2025-02-25 10:13:22",,,,,,26485804,,,,"RE: Offerteaanvraag Celik 36 (123234.2)",,,0,2025-02-24
19293133,139487411,41029294,,17679,17679,2025-01-28,17679,"2025-01-29 10:19:13",,,,,,26487919,,,,"RE: Kredietaanvraag makelaar 022151",,,0,2025-01-29
19293241,140497921,41039120,,17679,17679,2025-01-29,17679,"2025-01-31 09:59:28",,,1860499,,,,,,,"Vandaag of ten laatste morgen krijgen wij een polisnummer",,,0,2025-01-31
19293244,140498081,41036930,,17679,17679,2025-01-29,17679,"2025-01-30 10:44:47",,,1860496,,,,,,,"Er zou een probleem zijn geweest met block retours. De documenten zullen vandaag per mail opgestuurd worden",,,0,2025-01-30
19293349,139208507,41037641,,17679,17679,2025-01-29,17679,"2025-02-03 12:43:34",,,1860652,,,,,,,"Polis overdracht vanaf 01/01/2026",,,0,2025-01-29
19293413,140444640,40943430,,17679,17679,2025-01-29,17679,"2025-01-31 11:11:02",,,,,,26492747,,,,"RE: Baloise: CR/DYV312",,,0,2025-01-31
19293430,139344785,,113946381,17679,17679,2025-01-29,17679,"2025-02-05 12:00:01",,,,,,26472100,,,,"Re: O24158970279 schade van : 04/04/2024 Dossier : A283204 OZDEMIR ISA Plaatnr : 2DQN384",,,0,2025-02-05
19293628,139487411,41029294,,17679,17679,2025-01-30,17679,"2025-01-31 17:39:02",,,1860976,,,,,,,"Morgen hebben we een beslissing",,,0,2025-01-31
19293668,140482993,41011396,,17679,17679,2025-01-30,17679,"2025-01-30 15:55:13",,,1861061,,,,,,,"Zal vragen aan een collega om het na te kijken. ",,,0,2025-01-30
19293731,140500550,41041540,,17679,17679,2025-01-30,17679,"2025-02-03 16:41:29",,,,,,,35034835,,,"offerte opvolgen",,,0,2025-02-03
19293770,126008884,35855768,,17679,17679,2025-01-30,17679,"2025-01-31 11:08:31",,,1861196,,,,,,,"Belooft om premie te verlagen naar 6000 EUR per jaar",,,0,2025-01-30
19293829,126095511,41024345,,17679,17679,2025-01-30,17679,"2025-01-31 11:26:07",,,1861291,,,,,,,"Zal ten laatste morgen voor 11u uitbetaald worden",,,0,2025-01-31
19293887,139753120,41024707,,17679,17679,2025-01-30,17679,"2025-02-13 13:42:26",,,1861400,,,,,,,"Gevraagd om morgen te komen tekenen, zal mij terug contacteren",,,0,2025-02-13
19293970,139793481,39942879,,17679,17679,2025-01-31,17679,"2025-02-10 11:22:09",,,,,,26502241,,,,"Polis: 624688043",,,0,2025-02-10
19293979,126008884,35855768,,17679,17679,2025-01-31,17679,"2025-02-05 10:12:51",,,,,,26502424,,,,"ag bellen",,,0,2025-02-05
19294141,140501599,41043154,,17679,17679,2025-01-31,17679,"2025-02-04 11:45:55",,,,,,26505580,,,,"Offerteaanvraag: LAZ (BE1016.893.263)",,,0,2025-02-04
19294145,139487411,41029294,,17679,17679,2025-01-31,17679,"2025-02-03 11:04:42",,,,,,26505653,,,,"RE: Fwd: pro forma facturen 2 trekkers",,,0,2025-02-03
19294169,140490050,41030314,,17679,17679,2025-02-01,17679,"2025-02-04 10:08:43",,,,,,26505970,,,,"RE: Dossiernummer: 3000000024239767 - SHABANOV Denis ",,,0,2025-02-04
19294409,132370428,,114360531,17679,17679,2025-02-03,17679,"2025-02-04 10:10:04",,,1862309,,,,,,,"bespreken met Emine abla",,,0,2025-02-04
19294601,139550451,39548406,,17679,17679,2025-02-04,17679,"2025-02-05 11:25:49",,,1862561,,,,,,,"Gevraagd voor de verzekeringsbewijzen, zal dit op drive zetten",,,0,2025-02-05
19294653,140501599,41043154,,17679,17679,2025-02-04,17679,"2025-02-06 11:21:33",,,1862628,,,,,,,"Dossier besproken en gevraagd vandaag te behandelen!",,,0,2025-02-05
19294857,126005869,37409811,,17679,17679,2025-02-04,17679,"2025-02-06 11:36:52",,,,,,26516190,,,,bellen,,,0,2025-02-05
19295027,139550451,39548406,,17679,17679,2025-02-05,17679,"2025-02-12 10:12:17",,,,,,26513819,,,,"GK opvolgen Mercedes Sprinter",,,0,2025-02-12
19295057,126004621,38209620,,17679,17679,2025-02-05,17679,"2025-02-10 11:30:11",,,1863155,,,,,,,"De gegevens van de nieuwe bestuurder opgevraagd. Heb bericht gestuurd naar Narin om dit na te vragen. Begin volgende week mail sturen met update of we de gegevens hebben ontvangen of niet",,,0,2025-02-10
19295066,139581368,40550247,,17679,17679,2025-02-05,17679,"2025-02-12 10:11:02",,,1863164,,,,,,,"Kwijting zal vernietigd worden om herinneringen stop te zetten en aanpassing zal zsm uitgevoerd worden",,,0,2025-02-12
19295070,140500550,41041540,,17679,17679,2025-02-05,17679,"2025-02-06 10:43:13",,,1863171,,,,,,,"Nog ruimte voor 10% korting, zal morgen voormiddag aangepaste offerte bezorgen",,,0,2025-02-06
19295073,139344785,,113946381,17679,17679,2025-02-05,17679,"2025-02-10 11:26:53",,,1863174,,,,,,,"Zal het dossier bespreken met de expert in de namiddag. Mail goed ontvangen maar nog niet verwerkt",,,0,2025-02-10
19295312,139324178,39163346,,17679,17679,2025-02-06,17679,"2025-02-06 11:30:06",,,,,,26459786,,,,"Polis: 730602404",,,0,2025-02-06
19295357,126005385,41047151,,17679,17679,2025-02-06,17679,"2025-02-06 11:25:55",,,1863659,,,,,,,"Zal dit bespreken met zijn collega en ons terug contacteren",,,0,2025-02-06
19295363,140501599,41043154,,17679,17679,2025-02-06,17679,"2025-02-07 10:01:47",,,1863695,,,,,,,"Zal ten laatste morgen behandeld worden",,,0,2025-02-07
19295372,126005869,37409811,,17679,17679,2025-02-06,17679,"2025-02-11 10:12:07",,,1863728,,,,,,,"Zal het voorleggen aan de dossierbeheerder om het te bekijken",,,0,2025-02-10
19295409,126008884,35855768,,17679,17679,2025-02-06,17679,"2025-02-10 10:21:47",,,,,,26524604,,,,"RE: FW: Prijsvraag verzekeringspakket",,,0,2025-02-10
19295424,140500550,41041540,,17679,17679,2025-02-06,17679,"2025-02-07 10:00:37",,,,,,26524692,,,,"RE: Offerte pakketverzekering Renova Groep (BE1018.794.562)",,,0,2025-02-07
19295556,140500550,41041540,,17679,17679,2025-02-06,17679,"2025-02-10 11:05:17",,,1864002,,,,,,,"Zal het dossier nogmaals bekijken om het te verlagen naar 3K / jaar",,,0,2025-02-10
19295706,140493506,41030800,,17679,17679,2025-02-07,17679,"2025-02-10 10:44:26",,,,,,26529447,,,,"RE: 32236905051​ - Goedkeuring financiering - # AKKY BV - Audi Q8 e-tron",,,0,2025-02-07
19295727,140501599,41043154,,17679,17679,2025-02-07,17679,"2025-02-10 10:52:23",,,,,,26529690,,,,"klant opbellen",,,0,2025-02-07
19295750,140482993,41009614,,17679,17679,2025-02-07,17679,"2025-02-07 15:57:52",,,,,,26524668,,,,"RE: Digitale informatieve documenten Dossier: 8012033",,,0,2025-02-07
19295760,126008884,35855768,,17679,17679,2025-02-07,17679,"2025-02-11 10:04:47",,,,,,26530190,,,,"RE: Prijsofferte Modulis - 007892856 - SIMSEK B.V - Mehmet Akif Tuzdelen (60278) <RQ-007764189>",,,0,2025-02-11
19295849,140501599,41043154,,17679,17679,2025-02-07,17679,"2025-02-07 16:06:12",,,,,,26531831,,,,"RE: Offerte pakketverzekering LAZ (BE1016.893.263)",,,0,2025-02-07
19296008,126008884,35855768,,17679,17679,2025-02-10,17679,"2025-02-13 16:58:19",,,,,,26530190,,,,"RE: Prijsofferte Modulis - 007892856 - SIMSEK B.V - Mehmet Akif Tuzdelen (60278) <RQ-007764189>",,,0,2025-02-14
19296017,140493506,41030800,,17679,17679,2025-02-10,17679,"2025-02-13 12:27:55",,,1864769,,,,,,,"Ze zullen een aanvraag doen voor de Tesla ook",,,0,2025-02-13
19296023,140501599,41043154,,17679,17679,2025-02-10,17679,"2025-02-18 10:38:22",,,1864796,,,,,,,"Offerte besproken, zal mij in de namiddag terugbellen",,,0,2025-02-12
19296032,140500550,41041540,,17679,17679,2025-02-10,17679,"2025-02-11 10:08:33",,,1864826,,,,,,,"Zal het dossier vandaag nog in orde brengen",,,0,2025-02-11
19296051,139344785,,113946381,17679,17679,2025-02-10,17679,"2025-02-14 12:16:50",,,1864881,,,,,,,"Dossier nagevraagd; het zou bij de dringende dossiers staan en wordt behandeld door de expert. De medewerker zal nogmaals rappelleren.",,,0,2025-02-13
19296078,139795384,39948286,,17679,17679,2025-02-10,17679,"2025-02-24 11:42:17",,,,,,26535963,,,,"Polis: 720265434 - ABDULAH HEMEN",,,0,2025-02-24
19296092,139550451,39548406,,17679,17679,2025-02-10,17679,"2025-02-12 10:10:06",,,,,,26536343,,,,"TVM fiyat teklifi",,,0,2025-02-12
19296098,140500550,41041540,,17679,17679,2025-02-10,17679,"2025-02-18 10:38:26",,,,,,26536412,,,,"RE: Offerte pakketverzekering Renova Groep (BE1018.794.562)",,,0,2025-02-12
19296101,140500550,41041540,,17679,17679,2025-02-10,17679,"2025-02-11 10:08:42",,,1865006,,,,,,,"Zal offerte bespreken met de medevennoot en ons terug contacteren",,,0,2025-02-11
19296104,126129688,41047550,,17679,17679,2025-02-10,17679,"2025-02-12 10:12:57",,,1865003,,,,,,,"Ssv besproken, zal dit bespreken met de echtgenoot en ons terug contacteren",,,0,2025-02-12
19296186,140505458,41050128,,17679,17679,2025-02-10,17679,"2025-02-14 11:46:01",,,,,,26538141,,,,"Offerteaanvaag: ARSS Trans (BE1015.899.806)",,,0,2025-02-13
19296209,125926506,33849002,,17679,17679,2025-02-10,17679,"2025-02-19 09:55:23",,,1865213,,,,,,,"Dossier zal bekeken worden deze week",,,0,2025-02-17
19296537,126005869,37409811,,17679,17679,2025-02-11,17679,"2025-02-17 10:09:49",,,,,,26543907,,,,"FW: RE: Polis: 720245277",,,0,2025-02-17
19296797,136887535,41052254,,17679,17679,2025-02-12,17679,"2025-02-13 13:41:54",,,,,,,35090954,,,"Aanvraag offerte Talensia nr 011901245797 op naam van BV ALPEN",,,0,2025-02-13
19296800,136887535,41052254,,17679,17679,2025-02-12,17679,"2025-02-13 16:58:31",,,,,,,35090954,,,"Aanvraag offerte Talensia nr 011901245797 op naam van BV ALPEN",,,0,2025-02-14
19296848,140503590,41046696,,17679,17679,2025-02-12,17679,"2025-02-14 10:00:33",,,1866155,,,,,,,"Gebeld voor extra korting op te vragen",,,0,2025-02-14
19297139,139270204,39058591,,17679,17679,2025-02-13,17679,"2025-02-13 10:00:44",,,1866527,,,,,,,"zou te veel betalen, offerte van federale ontvangen voor 800 EUR",,,0,2025-02-13
19297260,140493506,41030800,,17679,17679,2025-02-13,17679,"2025-02-13 13:45:42",,,,,,26554764,,,,"RE: AKKY BV",,,0,2025-02-18
19297367,136887535,41052254,,17679,17679,2025-02-13,17679,"2025-02-17 15:00:18",,,,,,26556269,,,,"verzekeringsvoorstel ALPEN BV",,,0,2025-02-19
19297617,139344785,,113946381,17679,17679,2025-02-14,17679,"2025-02-21 11:59:46",,,1867203,,,,,,,"Zal het nogmaals rappeleren bij de expert",,,0,2025-02-21
19297632,140505458,41050128,,17679,17679,2025-02-14,17679,"2025-02-18 12:13:47",,,1867221,,,,,,,"Offerte komt er maandag aan",,,0,2025-02-17
19297646,139145056,,114377758,17679,17679,2025-02-14,17679,"2025-02-21 10:55:10",,,1867238,,,,,,,"Maatschappij zal TVM bellen om te vragen of ze een expertise willen laten uitvoeren",,,0,2025-02-21
19297943,140505269,41049752,,17679,17679,2025-02-17,17679,"2025-02-18 10:33:02",,,1867517,,,,,,,"gemeld dat we in afwachting zijn van een beslissing",,,0,2025-02-18
19297959,140503590,41046696,,17679,17679,2025-02-17,17679,"2025-02-18 10:19:58",,,,,,26559296,,,,"RE: Offerteaanvraag: Felicia BV (BE1019.384.183) - 011.901.244.526",,,0,2025-02-18
19298111,126005869,37409811,,17679,17679,2025-02-17,17679,"2025-02-28 13:28:18",,,,,,26568005,,,,"RE: [EXTERNAL] RE: Polis: 720245277",,,0,2025-02-24
19298115,126005901,39280249,,17679,17679,2025-02-17,17679,"2025-02-19 15:34:07",,,1867893,,,,,,"Herziening vragen in vloot voor korting","Overzicht voertuigen + betaalde premies opgevraagd, zal dit aan de vlootbeheerder vragen dit te bezorgen",,,0,2025-02-19
19298228,126005385,41047151,,17679,17679,2025-02-17,17679,"2025-02-19 10:05:35",,,1868003,,,,,,,"Akif abi zou langsgaan om facturen te kopieren",,,0,2025-02-19
19298378,140503590,41046696,,17679,17679,2025-02-18,17679,"2025-02-24 10:56:23",,,,,,26571776,,,,"RE: Felicia BV - fiyat teklifi",,,0,2025-02-24
19298390,140505269,41049752,,17679,17679,2025-02-18,17679,"2025-02-18 16:50:51",,,1868195,,,,,,,"Aanvraag is gisteren ontvangen door AC, zal binnen de 48u na ontvangst behandeld worden",,,0,2025-02-19
19298601,139344785,,113946381,17679,17679,2025-02-18,17679,"2025-02-19 11:47:26",,,,,,26575785,,,,"Expertisekantoor bellen",,,0,2025-02-19
19298615,140710399,41057603,,17679,17679,2025-02-18,17679,"2025-02-24 15:42:51",,,,,,26575997,,,,"Kredietaanvraag: Zaram BV (BE0898.240.685)",,,0,2025-02-24
19298622,140505458,41058243,,17679,17679,2025-02-18,17679,"2025-02-21 10:19:46",,,,,,26576070,,,,"Offerteaanvaag: ARSS Trans (BE1015.899.806)",,,0,2025-02-21
19298843,139344785,,113946381,17679,17679,2025-02-19,17679,"2025-02-21 12:00:44",,,1868867,,,,,,,"Gebeld om laatste mail te verduidelijken en te vragen het dossier zsm te behandelen.. Gemeld dat indien nodig mag de expert ons bellen ipv te mailen",,,0,2025-02-24
19349201,139270204,39058591,,17679,17679,2025-02-20,17679,"2025-02-21 16:34:16",,,1869617,,,,,,,"Mathias bellen",,,0,2025-02-21
19349211,126005585,41021386,,17679,17679,2025-02-20,17679,"2025-02-21 12:09:23",,,1869410,,,,,,,"Cardif bellen ivm afgetrokken domiciliëring",,,0,2025-02-21
19349444,139500380,41059148,,17679,17679,2025-02-21,17679,"2025-02-21 12:00:10",,,1869989,,,,,,,"Polis zal opgezegd worden op datum 21/04/2025 (2maanden en 1 dag later)",,,0,2025-02-25
19349447,139344785,,113946381,17679,17679,2025-02-21,17679,"2025-02-26 11:47:38",,,1870001,,,,,,,"Medewerker gevraagd om onze laatste mail met voorrang te behandelen, zal het doorgeven aan de expert",,,0,2025-02-25
19349531,135002651,39173456,,17679,17679,2025-02-21,17679,"2025-02-26 11:56:52",,,,,,26593730,,,,"Baloise bellen",,,0,2025-02-26
19349564,139499912,39499385,,17679,17679,2025-02-21,17679,"2025-03-25 13:23:53",,,,,,26594336,,,,"Verzekeringswijziging polis: 37704416",,,0,2025-03-25
19349591,139270204,39058591,,17679,17679,2025-02-21,17679,"2025-02-24 13:28:29",,,,,,26594645,,,,"Polis: 5T80244 - KURTI Serjan",,,0,2025-02-24
19349843,140503590,41046696,,17679,17679,2025-02-24,17679,"2025-02-26 11:12:06",,,,,,26598332,,,,"offerte patroonsverzekering",,,0,2025-02-26
19349916,126706697,39033466,,17679,17679,2025-02-24,17679,"2025-03-11 09:26:27",,,1870515,,,,,,,"BA vrijstelling bespreken met Akif abi",,,0,2025-03-10
19350221,126797360,41052548,,17679,17679,2025-02-25,17679,"2025-02-26 11:12:11",,,1870850,,,,,,,"Dossier nagevraagd, zal het vandaag bekijken",,,0,2025-02-26
19350333,134730553,41059082,,17679,17679,2025-02-25,17679,"2025-02-28 10:43:23",,,,,,26605400,,,,"Schuldsaldoverzekering; SERT Enes & TENEKECI Busra",,,0,2025-02-27
19350338,126005125,41073579,,17679,17679,2025-02-25,17679,"2025-02-26 11:25:01",,,,,,26605616,,,,"Dossier: 118147951518 - TUZDELEN",,,0,2025-02-25
19350353,140523708,41077034,,17679,17679,2025-02-25,17679,"2025-02-26 11:12:31",,,,,,26605706,,,"Reactie opvolgen van Jan, indien niet mogelijk, bespreken met Evelien",Opvolgen,,,0,2025-02-26
19350758,140503590,41046696,,17679,17679,2025-02-26,17679,"2025-02-27 10:20:15",,,,,,26611248,,,,"klant opbellen",,,0,2025-02-27
19350819,126791642,36793445,,17679,17679,2025-02-26,17679,"2025-02-27 16:25:47",,,1871807,,,,,,,"Adres zal aangepast worden en er zal een bevestiging opgestuurd worden",,,0,2025-02-28
19350993,140503590,41046696,,17679,17679,2025-02-27,17679,"2025-02-27 12:25:30",,,,,,26615631,,,,"Sepa opvolgen",,,0,2025-02-27
19350996,140503590,41046696,,17679,17679,2025-02-27,17679,"2025-03-06 14:59:54",,,,,,26615631,,,,"Re: Felicia BV - fiyat teklifi",,,0,
19351079,140503590,41046696,,17679,17679,2025-02-27,17679,"2025-03-04 09:25:11",,,,,,26616893,,,,"RE: Voorlopig dossier 011901244526 /patroon 011901249644 op naam van BV Felicia",,,0,2025-03-04
19351089,126791642,36793445,,17679,17679,2025-02-27,17679,"2025-02-27 16:25:39",,,,,,26617080,,,,"RE: Verzekeringspolis Panic Events",,,0,2025-02-28
19351169,140506686,41055605,,17679,17679,2025-02-27,17679,"2025-03-12 09:36:25",,,1872425,,,,,,,"Beloofd om zaterdag het dossier door te sturen naar AC",,,0,2025-03-08
19351179,126797360,41057904,,17679,17679,2025-02-27,17679,"2025-03-04 10:20:19",,,,,,,35200143,,,"RE: ka - 3049099 : Asma : vraag mbt verzekering",,,0,2025-03-04
19351346,140523708,41077034,,17679,17679,2025-02-28,17679,"2025-02-28 13:28:36",,,1872677,,,,,,,"MyPension opgevraagd, zal mij later terug contacteren",,,0,2025-02-28
19351493,126005125,41073579,,17679,17679,2025-02-28,17679,"2025-03-03 12:21:43",,,,,,26623326,,,,"bellen voor uitbetaling",,,0,2025-03-01
19351517,140502915,41045493,,17679,17679,2025-02-28,17679,"2025-03-04 09:14:52",,,1872896,,,,,,,,,,0,2025-03-04
19351526,139399019,41051874,,17679,17679,2025-02-28,17679,"2025-03-04 10:16:39",,,1872914,,,,,,,"Zal dossier doorversturen naar beslissers om het dossier af te werken",,,0,2025-03-03
19351559,126005577,39212737,,17679,17679,2025-02-28,17679,"2025-02-28 16:17:04",,,,,,26624690,,,,"fysiek langsgaan om dit na te vragen",,,0,2025-03-03
19351587,126027120,,,17679,17679,2025-02-28,17679,"2025-03-04 11:19:10",,,1872854,,,,,,,"Wenst blokpolis voor appartement Veldstraat 56 voor 800K, 4 app met elk 2 slp",,,0,2025-03-03
19351701,126005125,41073629,,17679,17679,2025-03-03,17679,"2025-03-03 12:21:58",,,,,,26627413,,,,"RE: aanvraag zakenkrediet tuzdelen",,,0,2025-03-03
19351726,126005125,41073579,,17679,17679,2025-03-03,17679,"2025-03-04 16:58:34",,,1873138,,,,,,,navragen,,,0,2025-03-04
19351909,126131041,39567612,,17679,17679,2025-03-04,17679,"2025-03-04 10:52:53",,,1873439,,,,,,,"EB bellen",,,0,2025-03-04
19351923,140431882,40976285,,17679,17679,2025-03-04,17679,"2025-03-05 09:18:45",,,1873495,,,,,,,"Er zou een fout in het systeem zijn, zal de documenten manueel bezorgen per mail",,,0,2025-03-05
19351963,139806223,,114400154,18961,18961,2025-03-04,18961,"2025-03-25 09:17:21",,,,,,26631761,,,"Volkswagen Golf  - Opvolgen of bestek is binnengekomen","Opvolgen of bestek binnen is ",,,0,2025-03-06
19352029,137016739,41101534,,17679,17679,2025-03-04,17679,"2025-03-05 14:32:28",,,,,,26632923,,,,"Klant opbellen",,,0,2025-03-05
19352053,136887535,,114398687,17679,17679,2025-03-04,17679,"2025-03-05 16:25:19",,,1873675,,,,,,,"AXA bellen",,,0,2025-03-04
19352115,126005125,41073629,,17679,17679,2025-03-05,17679,"2025-03-05 10:36:11",,,,,,26634429,,,,"uitbetaling opvolgen",,,0,2025-03-05
19352127,125926506,33685785,,17679,17679,2025-03-05,17679,"2025-03-06 09:21:49",,,,,,26634579,,,,"RE: Dringend Verzekeringsattest 2025 Gio Cleaning bv",,,0,2025-03-06
19352155,139399019,41051874,,17679,17679,2025-03-05,17679,"2025-03-06 09:32:52",,,1873811,,,,,,,"Documenten zijn in orde, zal binnen 48u uitbetaald worden",,,0,2025-03-06
19352365,140506689,,,17679,17679,2025-03-06,17679,"2025-03-06 11:14:07",,,1874185,,,,,,,"Wenst een zakenkrediet voor aankoop handelsgoederen voor 15K",,,0,2025-03-06
19352410,129400959,39146255,,17679,17679,2025-03-06,17679,"2025-03-07 09:37:13",,,1874250,,,,,,,"Extra korting gevraagd omdat de premie op 2 jaar tijd is gestegen met 220 EUR. Klant zou al bij het max 40% zijn. Ze zal het voorleggen aan de teamleader. Gemeld dat we bereid zijn 5% commissieafstand toe te staan.",,,0,2025-03-07
19352455,140473210,41103989,,17679,17679,2025-03-06,17679,"2025-03-07 09:46:26",,,1874301,,,,,,,"Is samenwonend met mevr. 2 kinderen ten laste.
Ink M sinds 01/18 & ink mevr sinds 01/14. Klant wenst 45K te lenen. zal vanavond inkomstenbewijzen sturen",,,0,2025-03-07
19352576,139499888,41103410,,17679,17679,2025-03-07,17679,"2025-03-07 14:57:32",,,1874470,,,,,,,"Zal normaal gezien rond de middag verwerkt worden. ",,,0,2025-03-07
19352907,140484802,41012941,,17679,17679,2025-03-10,17679,"2025-03-11 09:26:30",,,1875081,,,,,,,"Klant gebeld en vermeld dat we uiterlijk tegen morgen een antwoord moeten versturen, zal ons terugbellen",,,0,2025-03-11
19352929,139499912,41033351,,17679,17679,2025-03-10,17679,"2025-03-12 09:35:10",,,,,,26648063,,,,"FW: Financiële Renting contract - 159069793778 - Last Eagle - FORD RANGER",,,0,2025-03-11
19353491,140565588,41106847,,17679,17679,2025-03-13,17679,"2025-03-14 10:14:28",,,1875913,,,,,,,"Premie van pechbijstand zou gestegen zijn met 70 EUR. Zal nagekeken worden door een specialist en ten laatste morgen ontvangen we een reactie",,,0,2025-03-14
19353495,139487411,41042288,,17679,17679,2025-03-13,17679,"2025-03-14 09:14:17",,,,,,,35241145,,,"Klant bellen om te komen tekenen",,,0,2025-03-14
19353553,140506689,41103762,,17679,17679,2025-03-13,17679,"2025-03-13 15:43:55",,,1876043,,,,,,,"Vroeg status, zal EB bellen",,,0,2025-03-13
19353576,126005869,37409811,,17679,17679,2025-03-13,17679,"2025-03-13 15:34:23",,,,,,26659848,,,,"AXA bellen 03 286 51 07",,,0,2025-03-14
19353578,126005869,,,17679,17679,2025-03-13,17679,"2025-03-19 10:21:32",,,,,,26659892,,,,"verzekeringsbewijzen opvolgen",,,0,2025-03-19
19353612,140508129,,114394767,17679,17679,2025-03-13,17679,"2025-03-14 10:14:31",,,,,,26557206,,,,"bellen naar optimco",,,0,2025-03-14
19353907,140568265,,,17679,17679,2025-03-15,17679,"2025-03-15 15:35:39",,,,,,,,,"saat 15 te geri aranacak","Pars test",,,0,2025-03-15
19353909,140567597,,,17679,17679,2025-03-15,17679,"2025-03-15 15:39:41",,,1876511,,,,,,,"test 1",,,0,2025-03-17
19353911,140568057,,,17679,17679,2025-03-15,17679,"2025-03-15 15:39:43",,,1876513,,,,,,,,,,0,2025-03-18
19353913,140568389,,,17679,17679,2025-03-15,17679,"2025-03-15 15:39:46",,,1876515,,,,,,,"test 3",,,0,2025-03-19
19353997,140473210,41103989,,17679,17679,2025-03-17,17679,"2025-03-19 10:50:01",,,,,,26666097,,,,"AC bellen",,,0,2025-03-19
19354569,140471534,,114403976,17679,17679,2025-03-19,17679,"2025-03-20 10:44:06",,,1877393,,,,,,,"foto's opvolgen",,,0,2025-03-20
19354743,140606833,,,17478,17478,2025-03-19,17478,"2025-03-21 10:33:48",,,1877653,,,,,,,PARS,,,0,2025-03-19
19354977,126005869,41139871,,17679,17679,2025-03-20,17679,"2025-03-24 11:17:11",,,,,,26680489,,,,"Offerteaanvraag: AL - MET BV (BE0462.460.762)",,,0,2025-03-24
19355055,140484802,41012941,,17679,17679,2025-03-21,17679,"2025-03-21 11:59:54",,,1877993,,,,,,,"Dossierbeheerder zou mnr Clement zijn, hij is momenteel in gesprek. Later opnieuw bellen op nummer 026 20 27 60",,,0,2025-03-21
19355092,133781547,,114108112,17679,17679,2025-03-21,17679,"2025-04-03 11:34:30",,,,,,,35268167,,,"Euromex dossier - KARAMAN MEHMET MUSTAFA - uw referte : 5V32650 (onze referte : O2435348)",,,0,2025-03-27
19355105,140623351,41140767,,17679,17679,2025-03-21,17679,"2025-03-27 11:19:14",,,,,,26681184,,,,"Baloise bellen voor opzegdatum na te vragen",,,0,2025-03-27
19355187,126797360,41052548,,17679,17679,2025-03-21,17679,"2025-03-27 10:37:14",,,,,,26683811,,,,"RE: Offerteaanvraag Asma (125019.1)",,,0,2025-03-24
