task_id,user_id_from,user_id_to,text,title,bet_id,schade_id,contract_id,created,end_date,dynamic_to_task_id,dynamic_add_days,status,completed,user_id_completed,kleur,sequenceId,sequenceOrder
28181968,17679,17679,,"plaatsingsmandaat opvolgen",139354390,,,"2023-04-28 16:53:52",2023-05-09,,0,0,"2023-05-09 11:50:03",17679,,,
28181981,17679,17679,,"mail opvolgen",137167984,,39216641,"2023-04-28 17:15:37",2023-05-03,,0,0,"2023-05-03 10:28:21",17679,,,
28182202,17679,17679,,"offerte opvolgen",139354390,,39223501,"2023-05-02 10:22:39",2023-05-03,,0,0,"2023-05-03 12:52:06",17679,,,
28182434,17679,17679,,"expert bellen",132224999,113675426,,"2023-05-02 13:11:57",2023-05-03,,0,0,"2023-05-03 10:28:15",17679,,,
28182787,17679,17679,,"omnium toevoegen",139354390,,39223627,"2023-05-02 17:15:46",2023-05-02,,0,0,"2023-05-03 12:52:03",17679,,,
28182800,17679,17679,,"dossier openen",126004821,113687755,,"2023-05-02 17:53:57",2023-05-02,,0,0,"2023-05-03 10:58:02",17679,,,
28183148,17679,17679,"03 286 25 25","Offerte afwachten",139354390,,39223501,"2023-05-03 12:50:22",2023-05-05,,0,0,"2023-05-05 11:51:38",17679,,,
28183151,17679,17679,"premie 2000 / jaar
driemaandelijkse betaling","bellen en korting vragen",139354390,,39223627,"2023-05-03 12:51:25",2023-05-03,,0,0,"2023-05-03 17:05:40",17679,,,
28183163,17679,17679,,"bellen en terug in voege laten zetten",126016199,,38932252,"2023-05-03 13:16:51",2023-05-03,,0,0,"2023-05-04 13:00:03",17679,,,
28183330,17679,17679,"na opmaak BA polis, 10% korting opvragen
Premiesplitsing driemaandelijks","korting opvragen",139354390,,39223627,"2023-05-03 17:05:04",2023-05-12,,0,0,"2023-05-12 11:30:00",17679,,,
28183340,17679,17679,,"akkoord nakijken",139003458,,39239702,"2023-05-03 17:41:26",2023-05-04,,0,0,"2023-05-04 10:50:34",17679,,,
28183352,17679,17679,,"antwoord opvragen klant",139352354,,39221609,"2023-05-03 17:59:49",2023-05-05,,0,0,"2023-05-08 17:36:55",17679,,,
28183826,17679,17679,"Sema abla is afw tot 10/05","klant bellen",126005461,,39223709,"2023-05-04 12:35:26",2023-05-04,,0,0,"2023-05-05 16:34:27",17679,,,
28184132,17679,17679,,"uitbetaling dossier nakijken",126005901,,39200750,"2023-05-04 16:04:00",2023-05-05,,0,0,"2023-05-05 10:05:00",17679,,,
28184176,17679,17679,,"mail opvolgen",137167984,,39216641,"2023-05-04 16:37:37",2023-05-05,,0,0,"2023-05-05 09:40:55",17679,,,
28184233,17679,17679,,"Baloise bellen",139150907,,39078421,"2023-05-04 17:39:49",2023-05-05,,0,0,"2023-05-05 10:12:44",17679,,,
28184558,17679,17679,,"offerte opvragen",139354390,,39223501,"2023-05-05 11:51:50",2023-05-08,,0,0,"2023-05-05 15:40:12",17679,,,
28184620,17679,17679,,"GK opvragen 2DMD627",126485138,,38882116,"2023-05-05 12:57:39",2023-05-05,,0,0,"2023-05-05 14:44:08",17679,,,
28184627,17679,17679,"navragen waarom","premie is niet aangepast",126004441,,33686109,"2023-05-05 13:12:06",2023-05-09,,0,0,"2023-05-09 11:47:44",17679,,,
28184642,17679,17679,,"aanvraag doen",136254277,,39242240,"2023-05-05 13:48:53",2023-05-05,,0,0,"2023-05-05 16:32:04",17679,,,
28184849,17679,17679,,"lening opvolgen",139376809,,39241114,"2023-05-05 17:19:33",2023-05-10,,0,0,"2023-05-09 11:50:23",17679,,,
28185395,17679,17679,"(zonder thuis ophalen en terugbrengen) weglaten","Polis activiteit aanpassen",139354460,,39223930,"2023-05-08 13:58:04",2023-05-09,,0,0,"2023-05-09 11:47:47",17679,,,
28185713,17679,17679,,"polis aanpassen",139354390,,39223501,"2023-05-08 16:52:10",2023-05-12,,0,0,"2023-05-12 11:30:05",17679,,,
28186229,17679,17679,,"korting opvragen",138086967,,39242386,"2023-05-09 12:11:49",2023-05-12,,0,0,"2023-05-12 11:30:10",17679,,,
28186622,17679,17679,"zodat schades niet meer zichtbaar zijn","Jaarlijkse vervaldag verplaatsen naar december",138709835,,38221967,"2023-05-09 18:01:54",2023-06-12,,0,0,"2023-06-12 10:12:05",17679,,,
28186625,17679,17679,,"mandaten opvolgen",138709835,,,"2023-05-09 18:03:53",2023-05-10,,0,0,"2023-05-10 10:53:49",17679,,,
28186811,17679,17679,,"SEPA opvolgen",138183707,,,"2023-05-10 10:43:32",2023-05-11,,0,0,"2023-05-12 11:21:29",17679,,,
28186985,17679,17679,,"rekeningnummer Asiye abla navragen",126005577,113678711,,"2023-05-10 13:19:31",2023-05-10,,0,0,"2023-05-12 11:02:14",17679,,,
28187051,17679,18961,"250 EUR korting realiseren","akkoord opmaak doorsturen",139319774,,39154717,"2023-05-10 14:04:49",2023-06-12,,0,0,"2023-10-05 09:52:53",18961,,,
28187120,17679,17478,,"Kredietdossier Bekir Kaya",139381010,,39249098,"2023-05-10 15:18:35",2023-05-10,,0,0,"2023-06-02 13:15:38",17478,,,
28187159,17679,17679,,"actieve vennoten aanpassen naar 2",126005501,,39249116,"2023-05-10 15:55:47",2023-05-15,,0,0,"2023-05-15 12:06:58",17679,,,
28187447,17679,17679,"30K
Vorige krediet afsluiten ",kredietaanvraag,134178698,,36742763,"2023-05-11 10:26:36",2023-05-11,,0,0,"2023-05-11 14:02:49",17679,,,
28187711,17679,17679,,"schadeattest opvragen",139381595,,39250070,"2023-05-11 12:50:45",2023-05-11,,0,0,"2023-05-11 14:46:56",17679,,,
28187717,17679,17679,,"AG opbellen voor korting",139381595,,39249967,"2023-05-11 12:56:15",2023-05-11,,0,0,"2023-05-11 14:47:01",17679,,,
28188026,17679,17679,,"mandaten opvolgen",139381595,,,"2023-05-11 16:06:10",2023-05-12,,0,0,"2023-05-12 11:30:24",17679,,,
28188359,17591,18961,,"Opvolgen dossier.",132224999,113510461,,"2023-05-12 11:08:57",2023-06-03,,0,0,"2023-10-05 09:53:05",18961,,,
28188446,17591,18961,,Opvolging,132224999,113675426,,"2023-05-12 12:08:57",2023-06-03,,0,0,"2023-10-05 09:53:00",18961,,,
28188584,17591,17679,,"OPVOLGING DOSSIER",133734044,113545173,,"2023-05-12 14:33:01",2023-06-03,,0,0,"2023-06-05 16:59:10",17679,,,
28188590,17591,17679,,"Opvolging dossier.",137038102,113675410,,"2023-05-12 14:35:49",2023-06-03,,0,0,"2023-06-05 16:59:17",17679,,,
28188707,17679,17679,,"dienst incasso terugbellen 03 247 26 73",126291640,,,"2023-05-12 15:16:04",2023-05-12,,0,0,"2023-05-12 15:41:15",17679,,,
28189181,17679,17679,"03 286 25 25","axa bellen",137999383,,39253568,"2023-05-15 12:03:59",2023-05-16,,0,0,"2023-05-16 15:24:30",17679,,,
28189220,17679,17679,,"tp bellen om gegevens voertuig op te vragen",134875376,113690890,,"2023-05-15 12:54:04",2023-05-15,,0,0,"2023-05-16 11:07:10",17679,,,
28189247,17591,17679,"- de naam en het adres van uw hersteller.
- het bankrekeningnummer waarop ze de vergoeding kunnen storten.
","Deze gegevens doorsturen naar AXA",126797850,113690239,,"2023-05-15 13:27:35",2023-05-17,,0,0,"2023-05-17 18:21:12",17679,,,
28189250,17679,17679,,"validatie opbellen",139309289,,39229963,"2023-05-15 13:36:38",2023-05-15,,0,0,"2023-05-16 17:39:24",17679,,,
28189337,17591,17679,,"Hersteller contacteren als er geen afspraakdatum is vermeld.",126005901,113689279,,"2023-05-15 14:21:23",2023-05-19,,0,0,"2023-05-19 09:53:37",17679,,,
28189421,17591,17679,"- het rekeningnummer van de verzekeringsnemer
- de BTW gegevens van de eigenaar van het voertuig

o beroep/bijberoep;
o BTW inschrijvingsnummer;
o percentage van de recupereerbare BTW.



","Deze gegevens doorgeven",139293848,113691632,,"2023-05-15 15:16:05",2023-05-17,,0,0,"2023-05-17 18:21:41",17679,,,
28189454,17591,17679,"Mail beantwoorden van Baloise.","Mail Beantwoorden.",131622287,113609321,,"2023-05-15 15:29:01",2023-05-30,,0,0,"2023-05-30 09:52:09",17679,,,
28189661,17679,17679,,"korting opvragen brandverzekering",138780182,,36033222,"2023-05-15 17:14:05",2023-05-16,,0,0,"2023-05-16 15:25:04",17679,,,
28189664,17679,17679,"afspraak navragen","expert bellen",126004565,113678720,,"2023-05-15 17:14:31",2023-05-17,,0,0,"2023-05-17 11:56:48",17679,,,
28189808,17679,17679,,"dossier bekijken",139384187,,,"2023-05-16 09:41:30",2023-05-16,,0,0,"2023-05-16 15:13:20",17679,,,
28190341,17679,17679,,"dossier invoeren",139384834,,,"2023-05-16 15:34:05",2023-05-16,,0,0,"2023-05-19 10:13:08",17679,,,
28190344,17679,17679,"Familis PAPA
Familis dochter 
Brandverzekering","offertes bespreken",139384328,,,"2023-05-16 15:34:29",2023-05-16,,0,0,"2023-05-17 11:50:25",17679,,,
28190510,17679,17679,,"akkoord klant opvragen",139385177,,39256310,"2023-05-16 18:01:45",2023-05-17,,0,0,"2023-05-17 11:26:53",17679,,,
28190843,17679,17679,,"AG bellen",138780182,,39090797,"2023-05-17 13:08:21",2023-05-30,,0,0,"2023-06-05 13:51:41",17679,,,
28190848,17679,17679,,"axa bellen",137999383,,39253568,"2023-05-17 13:17:35",2023-05-25,,0,0,"2023-05-24 15:29:05",17679,,,
28190927,17679,17679,,"opmaak polissen",139384328,,,"2023-05-17 15:03:22",2023-05-17,,0,0,"2023-05-17 18:20:53",17679,,,
28191059,17679,17679,,"dossier invoeren in cofidis",134178698,,39250381,"2023-05-17 18:45:34",2023-05-23,,0,0,"2023-05-23 13:25:20",17679,,,
28191137,17679,17679,"nummerplaat naar hier bestellen","polis opmaken",139386250,,39259592,"2023-05-19 14:57:23",2023-05-19,,0,0,"2023-05-19 16:40:02",17679,,,
28191149,17679,17679,,"nummerplaat bestellen",126310988,,34036946,"2023-05-19 16:39:56",2023-05-19,,0,0,"2023-05-22 16:22:35",17679,,,
28191320,17679,17679,,"ac bellen",139384834,,39255880,"2023-05-22 10:19:37",2023-05-23,,0,0,"2023-05-23 13:14:33",17679,,,
28191527,17679,17679,,"Offerte opvolgen",126005185,,33686521,"2023-05-22 11:40:46",2023-05-23,,0,0,"2023-05-23 10:27:33",17679,,,
28191689,17679,17679,,"DIV bellen",139352354,,39223334,"2023-05-22 13:50:04",2023-05-23,,0,0,"2023-05-23 11:20:45",17679,,,
28191785,17679,17679,,"nummerplaat opvolgen",139281001,,39190624,"2023-05-22 14:29:34",2023-05-24,,0,0,"2023-05-24 10:11:18",17679,,,
28192114,17679,17679,,"afr navragen",126706697,,35976984,"2023-05-22 17:19:22",2023-05-23,,0,0,"2023-05-23 11:31:03",17679,,,
28192135,17679,17679,,"dossier openen, navragen bij klant",126119609,113677180,,"2023-05-22 18:15:00",2023-05-23,,0,0,"2023-05-24 15:56:15",17679,,,
28192139,17679,17679,,"dossier openen",139381097,113697422,,"2023-05-22 18:26:44",2023-05-23,,0,0,"2023-05-23 13:37:10",17679,,,
28192990,17679,17679,,"betaling wijzigen naar zesmaandelijks",133859883,,36525003,"2023-05-23 16:54:22",2023-05-24,,0,0,"2023-05-24 10:19:41",17679,,,
28193021,17679,17679,,"Offerte opmaken",139388189,,39263552,"2023-05-23 18:08:05",2023-05-23,,0,0,"2023-05-24 10:11:11",17679,,,
28193248,17679,17679,,"axa bellen, terug in voege",126016324,,36004380,"2023-05-24 10:55:24",2023-05-24,,0,0,"2023-05-24 16:32:34",17679,,,
28193993,17679,17679,,"correctie boekhouding opvolgen",126005781,,33685113,"2023-05-25 11:47:33",2023-06-01,,0,0,"2023-06-01 10:44:31",17679,,,
28194085,17679,17679,"driemaandelijks betalen","akkoord opmaak vanaf 30/05 + nummerplaat bestellen",137032660,,39132296,"2023-05-25 13:06:22",2023-05-25,,0,0,"2023-05-25 17:54:41",17679,,,
28194419,17679,17679,,"Vivium bellen",139389988,,39267149,"2023-05-25 17:20:41",2023-05-30,,0,0,"2023-06-01 12:07:07",17679,,,
28194473,17679,17679,,opvolgen,138086967,,39251233,"2023-05-26 08:53:34",2023-05-31,,0,0,"2023-05-31 09:34:56",17679,,,
28194817,17679,17679,"T2T & Service group","Verzekeringsattesten opvolgen",,,,"2023-05-26 12:23:12",2023-05-30,,0,0,"2023-05-31 09:32:57",17679,,,
28194830,17679,17679,,"Informeren over Pars Assist",137032660,,39126041,"2023-05-26 12:41:30",2023-06-16,,0,0,"2023-06-16 13:30:12",17679,,,
28195478,17679,17679,,"ssv navragen aan ac",137980234,,39118147,"2023-05-30 11:31:08",2023-05-30,,0,0,"2023-05-30 13:17:44",17679,,,
28195634,17679,17679,,"AG bellen voor korting",139352654,,,"2023-05-30 14:19:56",2023-05-31,,0,0,"2023-05-30 16:49:07",17679,,,
28195721,17679,17679,,"Offerte AG opvolgen, AXA opmaken",139352654,,39264829,"2023-05-30 15:03:39",2023-05-31,,0,0,"2023-05-30 17:18:32",17679,,,
28195949,17679,17679,,"verzekeringsbewijs afdrukken en opsturen naar klant",139345040,,39267269,"2023-05-31 08:32:56",2023-06-02,,0,0,"2023-06-02 14:22:19",17679,,,
28196771,17679,17679,,"offertes opvolgen",139392605,,,"2023-06-01 10:48:56",2023-06-01,,0,0,"2023-06-01 14:27:43",17679,,,
28197017,17679,17679,,"domiciliëring navragen",132974720,,37004071,"2023-06-01 14:08:15",2023-06-01,,0,0,"2023-06-01 16:03:44",17679,,,
28197029,17679,17679,Juli-augustus,"Albanië toevoegen ",138785441,,38578839,"2023-06-01 14:13:09",2023-06-01,,0,0,"2023-06-01 16:03:48",17679,,,
28197278,17679,17679,"03 286 27 50
","antwoord korting axa opvolgen",139389988,,39267149,"2023-06-01 18:24:32",2023-06-08,,0,0,"2023-06-08 10:09:24",17679,,,
28197281,17679,17679,,"dossier openen",126005909,113701514,,"2023-06-01 18:24:47",2023-06-01,,0,0,"2023-06-05 13:51:33",17679,,,
28199162,17679,17679,,"Baloise bellen",139381097,,39249251,"2023-06-06 12:12:57",2023-06-06,,0,0,"2023-06-07 11:31:45",17679,,,
28199195,17679,17679,,"pechbijstand verwijderen",125967484,,33755319,"2023-06-06 12:39:03",2023-06-06,,0,0,"2023-06-06 16:34:34",17679,,,
28200137,17679,17679,,"verzekering berekenen",139384834,,39278210,"2023-06-07 16:42:40",2023-06-07,,0,0,"2023-06-08 15:08:51",17679,,,
28200416,17679,17679,,"verzekeringsdocument afdrukken",139381097,,39249251,"2023-06-08 11:01:07",2023-06-14,,0,0,"2023-06-14 09:28:51",17679,,,
28200598,17679,17679,,"PARS Assist bericht sturen naar klant",133781547,,,"2023-06-08 12:31:42",2023-06-16,,0,0,"2023-06-16 13:30:14",17679,,,
28200758,17679,17679,,"AG bellen voor korting",140584160,,39281411,"2023-06-08 15:17:05",2023-06-19,,0,0,"2023-06-21 12:42:45",17679,,,
28200788,17679,17679,,"klant informeren over krediet",139296908,,39273178,"2023-06-08 15:35:04",2023-06-08,,0,0,"2023-06-09 12:36:23",17679,,,
28200868,17679,17679,,"nummerplaat opvolgen en opmaken",139384834,,39278210,"2023-06-08 16:31:40",2023-06-12,,0,0,"2023-06-12 10:23:49",17679,,,
28200944,17679,17679,,"dossier bekijken",139296908,,39273178,"2023-06-08 17:53:24",2023-06-15,,0,0,"2023-06-16 16:49:03",17679,,,
28202030,17679,17679,"Vrijstelling dient verlaagt te worden naar 500 EUR","aangepaste offerte opvragen",126004905,,39115577,"2023-06-12 12:34:44",2023-06-26,,0,0,"2023-06-26 16:11:14",17679,,,
28202876,17679,17679,,"Antwoord opvragen van de klant",139399019,,39283289,"2023-06-13 12:57:55",2023-06-20,,0,0,"2023-06-20 10:12:38",17679,,,
28203157,17679,17679,"terug in voege, klant wilt in 2 stukken betalen","AXA bellen",126485138,,38878333,"2023-06-13 16:13:49",2023-06-16,,0,0,"2023-06-19 10:25:15",17679,,,
28204283,17679,17679,,"AG bellen",138785441,,38578839,"2023-06-15 12:32:11",2023-06-26,,0,0,"2023-06-26 16:11:17",17679,,,
28204568,17679,17679," +3226789509","boekhouding bellen",138932427,,38509180,"2023-06-15 16:44:02",2023-06-19,,0,0,"2023-06-21 10:16:26",17679,,,
28205177,17679,17679,,"Vivium bellen en schadeattest opvragen",139262849,,39045161,"2023-06-16 13:01:16",2023-06-16,,0,0,"2023-06-16 15:16:18",17679,,,
28205300,17679,17679,,"inschrijving nakijken",139352354,,39223334,"2023-06-16 15:10:47",2023-06-19,,0,0,"2023-06-19 10:28:08",17679,,,
28205647,17679,17679,,"verzekering aanpassen",137938825,,39139526,"2023-06-19 10:09:57",2023-06-19,,0,0,"2023-06-20 10:22:20",17679,,,
28205783,17679,17679,,"contant opnemen met de nieuwe zaakvoerder",138339748,,,"2023-06-19 11:39:44",2023-06-20,,0,0,"2023-06-29 11:45:26",17679,,,
28206578,17679,17679,"klant zal navragen of er al een polis is bij echtgenoot","AXA Polis opmaken ",126004933,,39284872,"2023-06-20 11:33:12",2023-12-04,,0,0,"2023-12-04 11:44:23",17679,,,
28206682,17679,17679,"Akif -> 1500 EUR ","AG bellen voor korting",126054474,,,"2023-06-20 13:26:09",2023-06-20,,0,0,"2023-06-21 12:30:26",17679,,,
28206922,17679,17679,,"Adres wijzigen + verzekeringsdocument afdrukken en opsturen naar klant",135257434,,36787532,"2023-06-20 15:54:50",2023-06-22,,0,0,"2023-06-22 15:40:38",17679,,,
28206991,17679,17679,"AG bellen voor korting","dossier bekijken",126223908,,39295040,"2023-06-20 16:34:58",2023-06-23,,0,0,"2023-06-23 10:34:40",17679,,,
28206994,17679,17679,,"expert bellen",126223908,113694908,,"2023-06-20 16:35:09",2023-06-21,,0,0,"2023-06-21 12:43:58",17679,,,
28207076,17679,17679,,"sepa opvolgen",139399019,,39283289,"2023-06-20 17:29:47",2023-06-22,,0,0,"2023-06-22 15:41:28",17679,,,
28207562,17679,17679,,"leasingattest opvragen",126054474,,39294937,"2023-06-21 13:34:37",2023-06-21,,0,0,"2023-06-21 15:40:20",17679,,,
28207592,17679,17679,"2200 EUR overeengekomen
1900 betaald 
Navragen reden","expert bellen",133407818,113646965,,"2023-06-21 13:57:36",2023-06-21,,0,0,"2023-06-21 15:59:58",17679,,,
28207609,17679,17679,,"Voertuigwijziging opvolgen",137995755,,38632342,"2023-06-21 14:22:37",2023-06-23,,0,0,"2023-06-23 10:34:45",17679,,,
28207616,17679,17679,"informatie opvragen","polis zonder gevolg zetten",139381121,,39249266,"2023-06-21 14:32:03",2023-06-22,,0,0,"2023-06-22 11:20:10",17679,,,
28207789,17679,17679,,"aangepaste polis opvragen",138718989,,39041393,"2023-06-21 16:35:59",2023-06-28,,0,0,"2023-06-29 18:02:22",17679,,,
28208318,17679,17679,"AXA BELLEN 026789509","groene kaart opvragen",139354390,,39223627,"2023-06-22 12:54:59",2023-06-30,,0,0,"2023-06-30 11:19:06",17679,,,
28208476,17679,17679,,"verzekeringsbewijs opsturen",139341286,,39239078,"2023-06-22 14:58:25",2023-06-23,,0,0,"2023-06-23 10:42:00",17679,,,
28208987,17679,17679,,"Expertbureau opbellen na de middag",126119609,113677180,,"2023-06-23 11:30:02",2023-06-23,,0,0,"2023-06-30 10:15:34",17679,,,
28209187,17679,17679,,"offerte opvragen",135077225,,39297403,"2023-06-23 13:28:12",2023-06-26,,0,0,"2023-07-03 12:17:13",17679,,,
28209950,17679,17679,,"opzeg opvolgen",139384328,,39255104,"2023-06-26 13:34:01",2024-01-25,,0,0,"2024-01-23 15:26:23",17679,,,
28210048,17679,17679,,"wijziging opvolgen",126005901,,33824104,"2023-06-26 14:36:31",2023-07-03,,0,0,"2023-07-04 12:52:50",17679,,,
28210241,17679,17679,,"ekspertisebureau opbellen",126223908,113694908,,"2023-06-26 16:04:01",2023-06-27,,0,0,"2023-06-27 09:37:18",17679,,,
28210880,17679,17679,,"Klant opbellen met offerte ",130153988,,35946518,"2023-06-27 13:41:21",2023-06-30,,0,0,"2023-06-30 16:27:58",17679,,,
28212293,17679,17679,,"terugbetaling navragen",126005341,,33686029,"2023-06-29 12:48:10",2023-06-29,,0,0,"2023-06-30 10:31:50",17679,,,
28212316,17679,17679,,"schadeattest opvragen",132602502,,39308543,"2023-06-29 13:30:43",2023-06-29,,0,0,"2023-06-30 10:59:09",17679,,,
28212710,17679,17679,,"bellen naar AC",126004833,,39292079,"2023-06-29 17:01:01",2023-06-30,,0,0,"2023-06-30 16:27:27",17679,,,
28214461,17679,17679,,"bellen naar AC",134510089,,39206690,"2023-07-04 10:15:02",2023-07-04,,0,0,"2023-07-05 11:28:26",17679,,,
28214938,17679,17679,,nakijken,132602502,,,"2023-07-04 16:17:21",2023-07-04,,0,0,"2023-07-05 17:55:55",17679,,,
28215836,17679,17679,,"premiesplitsing wijzigen naar driemaandelijks",126291640,,39228697,"2023-07-06 11:16:07",2023-07-06,,0,0,"2023-07-06 15:08:02",17679,,,
28215968,17679,17679,,"nummerplaat inschrijven",139455626,,39357128,"2023-07-06 13:30:13",2023-07-06,,0,0,"2023-07-06 16:15:14",17679,,,
28225145,17679,17679,,"nummerplaat bestellen en verzekering opmaken",139307437,,39378923,"2023-07-31 16:39:06",2023-08-01,,0,0,"2023-08-01 11:25:21",17679,,,
28225429,17679,17679,,"sepa opvolgen",139307437,,39378923,"2023-08-01 11:40:44",2023-08-02,,0,0,"2023-08-02 11:01:14",17679,,,
28226027,17679,17679,,"sanering bekijken",126485138,,38294166,"2023-08-02 13:12:39",2023-08-11,,0,0,"2023-08-11 10:59:56",17679,,,
28229831,17679,17679,,"verzekering opmaken",139412546,,39305779,"2023-08-10 16:51:16",2023-08-11,,0,0,"2023-08-11 09:37:41",17679,,,
28230545,17679,17679,,"vragen of voertuig zonder bestuurder gezet kan worden",139019796,,38857904,"2023-08-14 12:45:53",2023-08-16,,0,0,"2023-09-08 16:18:22",17679,,,
28230595,17679,17679,,"eens polis AG opgemaakt, polis opzeggen",126485138,,38294166,"2023-08-14 14:54:03",2023-10-11,,0,0,"2023-10-13 13:32:03",17679,,,
28230625,17679,17679,,"record bellen",136559441,,33897011,"2023-08-14 15:48:55",2023-08-16,,0,0,"2023-08-16 10:46:26",17679,,,
28231010,17679,17679,,"schadeattest vivium opvragen ",139475129,,,"2023-08-16 13:30:13",2023-08-16,,0,0,"2023-08-17 16:29:34",17679,,,
28231222,17679,17679,,"nieuwe factuur opvragen",135077231,,36832174,"2023-08-16 16:41:29",2023-08-22,,0,0,"2023-08-18 16:29:12",17679,,,
28232018,17679,17679,,"offerte opvolgen",139474847,,39394867,"2023-08-17 17:16:29",2023-08-22,,0,0,"2023-08-22 12:33:55",17679,,,
28232303,17679,17679,,"inningswijze aanpassen naar inning maatschappij",139475129,,39393386,"2023-08-18 11:31:31",2024-06-03,,0,0,"2024-06-03 14:05:04",17679,,,
28232426,17679,17679,,"verzekering berekenen",139268699,,39395762,"2023-08-18 13:45:04",2023-08-18,,0,0,"2023-08-18 16:21:43",17679,,,
28233290,17679,17679,,"verzekering opvolgen",134559601,,37002831,"2023-08-21 16:31:47",2023-08-22,,0,0,"2023-08-22 14:18:59",17679,,,
28233766,17679,17679,,"kaart hospi navragen werknemers",126005577,,39032540,"2023-08-22 14:25:10",2023-08-28,,0,0,"2023-09-11 16:42:36",17679,,,
28233917,17679,17679,,"opzegbrieven opvolgen",139268699,,,"2023-08-22 16:11:10",2023-08-24,,0,0,"2023-08-24 10:39:10",17679,,,
28233959,17679,17679,,"offerte berekenen",139483444,,39398720,"2023-08-22 16:46:56",2023-08-22,,0,0,"2023-08-31 11:41:58",17679,,,
28233962,17679,17679,"naar: Omar Bakach","AG opbellen voor korting",126005577,,39097852,"2023-08-22 16:47:27",2023-08-23,,0,0,"2023-08-31 11:42:00",17679,,,
28234399,17679,17679,"brandpolis gebouw schorsen wegens dubbelverzekerd","AG polis terug in voege laten zetten",129228609,,35814076,"2023-08-23 14:08:14",2023-08-23,,0,0,"2023-09-06 17:45:07",17679,,,
28234489,17679,17679,,"antwoord sumeyye abla opvragen",126004429,,39219883,"2023-08-23 15:26:51",2023-08-28,,0,0,"2023-08-28 10:19:58",17679,,,
28240874,17679,17679,,"expert bellen en navragen waar die is langsgeweest",139341286,113752730,,"2023-09-06 16:09:27",2023-09-06,,0,0,"2023-09-07 12:12:25",17679,,,
28240925,17679,17679,,"opvolgen offerte",139487411,,39417317,"2023-09-06 17:28:22",2023-09-07,,0,0,"2023-09-07 12:12:19",17679,,,
28240940,17679,17679,"Eurocars Services
Voertuig is niet te vinden
Waar is het voertuig?","Assistance bellen",133781547,113754152,,"2023-09-06 17:50:06",2023-09-06,,0,0,"2023-09-07 10:37:54",17679,,,
28241294,17679,17679,"Na 13u","Bellen naar Baloise ",139487411,,39417317,"2023-09-07 12:12:00",2023-09-07,,0,0,"2023-09-07 15:46:06",17679,,,
28241321,17679,17679,"hersteller: VOLVO I SCANCAR Wilrijk","expert bellen",139341286,113752730,,"2023-09-07 12:50:37",2023-09-07,,0,0,"2023-09-07 15:46:03",17679,,,
28241747,17679,17679,,"IPT berekenen",126004853,,,"2023-09-08 10:52:49",2023-10-02,,0,0,"2023-10-02 15:06:27",17679,,,
28241878,17679,17679,,"mandaat opvolgen",139487411,,39419777,"2023-09-08 12:29:33",2023-09-08,,0,0,"2023-09-08 12:49:27",17679,,,
28241951,17679,17679,,"bellen naar AC",139341286,,39409369,"2023-09-08 14:24:44",2023-09-11,,0,0,"2023-09-11 10:02:31",17679,,,
28241993,17679,17679,,"hvl zal klant exact betalen",139476809,,,"2023-09-08 14:50:43",2023-09-08,,0,0,"2023-09-13 09:49:59",17679,,,
28242032,17679,17679,"huurder
2 slp
maandelijks betalen","brand en familiale berekenen",139298807,,,"2023-09-08 15:56:19",2023-09-08,,0,0,"2023-09-11 12:47:41",17679,,,
28242220,17679,17679,"20K
Cofidis
WN MTSA
zie loonfiches bakkaloglu
ongehuwd
",kredietaanvraag,139489427,,,"2023-09-11 10:20:06",2023-09-11,,0,0,"2023-09-18 15:53:21",17679,,,
28242374,17679,17679,,"sepa opvolgen",139298807,,39420592,"2023-09-11 11:42:21",2023-09-13,,0,0,"2023-09-13 10:28:29",17679,,,
28242418,17679,17679,,"verzekering navragen",139488985,,39419791,"2023-09-11 12:08:26",2023-09-11,,0,0,"2023-09-11 16:42:31",17679,,,
28242445,17679,17679,"en dan laten bevestigen dat het is opgezegd en opmaken bij AXA
bevestiging opzeg navragen","opzegbrief opvolgen -- 022866111 DVV",138975430,,39419881,"2023-09-11 13:27:17",2023-09-13,,0,0,"2023-09-14 15:31:16",17679,,,
28242485,17679,17679,"Oldtimer perso plaat A.Akbas gebruiken","DIV bellen",129405278,,,"2023-09-11 14:04:13",2023-09-12,,0,0,"2023-09-12 09:53:43",17679,,,
28242818,17679,17679,,"bellen en vragen of annulatie mogelijk is?",136887535,,39286304,"2023-09-11 17:41:44",2023-09-11,,0,0,"2023-09-12 14:30:52",17679,,,
28242974,17679,17679,,"bevestiging opzeg navragen",138975430,,39419881,"2023-09-12 10:01:02",2023-09-13,,0,0,"2023-09-13 09:50:19",17679,,,
28243199,17679,17679,"voor voertuig van 40-45K excl","Pro-Nova leasing ",138722055,,,"2023-09-12 12:19:33",2023-09-12,,0,0,"2023-09-29 12:24:27",17679,,,
28243511,17679,17679,"Schadeattest TR geldig?","AG bellen ",139490707,,39423032,"2023-09-12 16:50:25",2023-09-13,,0,0,"2023-09-13 11:07:29",17679,,,
28243546,17679,17679,,"polis wordt opgezegd",126004621,,36901892,"2023-09-12 17:02:34",2024-09-30,,0,0,"2024-09-30 12:56:28",17679,,,
28243549,17679,17679,,"AXA opbellen en omnium navragen",126119609,,33686413,"2023-09-12 17:02:53",2023-09-13,,0,0,"2023-09-15 17:08:14",17679,,,
