schade_id,bet_id,beheerder,referentie_makelaar,referentie_tegenmaatschappij,datum,omschrijving,status,statusDetailed,afgelopen_reden,afgelopen_datum,added_by,added_time,edited_by,edited_time
113769917,137999383,,O23E6917,,"2023-09-18 00:00:00","Er was file, verzekerde stopte maar botste op de achterzijde van tegenpartij. ",0,,,0000-00-00,17591,"2023-10-02 10:14:12",17591,"2024-09-20 13:01:50"
113770871,137032660,,0602D8088201,,"2023-10-03 07:41:00","Klant stond geparkeerd en was haar kindje aan het vastmaken aan het kinderzitje in de auto.
Tegenpartij komt met een bepaalde snelheid en botst tegen de deur van de klant.",0,,,0000-00-00,17591,"2023-10-03 15:15:00",17679,"2024-09-20 17:15:27"
113770894,126117928,,92360116,,"2023-09-26 00:00:00","eigenlijk niet uitbater lek leiding schade kelder vzde + buur",0,,,0000-00-00,17591,"2023-10-03 15:25:39",17591,"2026-02-04 11:31:35"
113771023,139341286,,"0605J2886301   ",,"2023-10-03 11:11:00","TP botst op achterzijde vze",0,5,,0000-00-00,17679,"2023-10-03 17:14:23",17591,"2024-03-22 09:40:50"
113771852,126291640,,"O23E8948 ",,"2023-09-25 00:00:00",,0,5,,0000-00-00,17591,"2023-10-05 13:26:56",18961,"2024-03-22 08:35:03"
113771939,126004905,,"O23F1484 ",,"2023-03-10 00:00:00",,0,,,0000-00-00,17591,"2023-10-05 14:50:49",17679,"2024-10-14 18:14:38"
113771984,126131035,,52326181,,"2023-10-04 00:00:00",,0,,,0000-00-00,17591,"2023-10-05 16:06:21",17591,"2024-02-19 16:08:11"
113772610,126485138,,2023-10-0130,,"2023-05-23 00:00:00",,0,,,0000-00-00,17679,"2023-10-09 10:31:49",,"0000-00-00 00:00:00"
113772812,139341286,,0G01J9082402,,"2023-10-03 11:11:00","TP botst op achterzijde vzk - LEGAL VILLAGE ",0,5,,0000-00-00,17591,"2023-10-09 15:37:04",18961,"2024-05-14 08:45:40"
113774208,126005869,,2023-10-0131,,"2023-10-01 00:00:00","tp voert vluchtmisdrijf (niet aangegeven)",0,1,,0000-00-00,17679,"2023-10-12 11:06:43",17679,"2023-10-12 14:56:49"
113774523,126005869,,0605J3358601,,"2023-10-10 12:30:00","klant botst op achterzijde tp",0,,,0000-00-00,17679,"2023-10-12 15:08:19",17591,"2024-02-28 09:11:02"
113774763,139487411,,O23F4266,,"2023-10-03 00:00:00","DJD864 Peugeot / Klant reed rechtdoor, tegenpartij draaide linksaf en raakte onze klant",0,3-b,,0000-00-00,17679,"2023-10-13 10:28:04",17591,"2026-04-22 13:07:59"
113775639,130533555,,52331718,,"2023-10-12 00:00:00","Tegenpartij reed onze verzekerde van achter aan - NIET Aansprakelijk",0,,,0000-00-00,18961,"2023-10-16 16:56:43",17591,"2024-02-22 09:19:41"
113776143,126797850,,0605J3387101,,"2023-10-17 11:11:00","Voorruit van het voertuig is gebarsten door een steen - GLASBRAAK",0,5,,0000-00-00,18961,"2023-10-17 15:42:50",17591,"2024-03-22 09:55:33"
113777373,126710225,,"O23F6316 ",,"2023-10-14 00:00:00","Geparkeerde tegenpartij aangereden door verzekerde",0,5,,0000-00-00,17591,"2023-10-20 09:21:32",18961,"2024-03-21 14:51:23"
113777588,132224999,,0602D8545401,,"2023-10-17 13:11:00","Verzekerde rijdt tegenpartij aan tijdens het parkeren - AANSPRAKELIJK",0,5,,0000-00-00,18961,"2023-10-20 13:41:31",17591,"2023-12-13 15:15:07"
113777619,134875376,,0602D8548101,,"2023-10-20 08:25:00","Tegenpartij kon niet tijdig stoppen en botste op achterzijde van onze vzde en vzde botste op zijn voorligger - Kettingbotsing - NIET Aansprakelijk",1,2,,0000-00-00,18961,"2023-10-20 14:17:02",17679,"2024-10-31 16:42:45"
113778171,137999383,,V2314974,,"2023-10-10 00:00:00","Onbekende omstandigheden",0,5,,0000-00-00,17591,"2023-10-23 12:30:51",17591,"2023-12-05 12:39:17"
113778234,126005897,,52335537,,"2023-10-18 00:00:00","Klant stond stil, tegenpartij rijdt onze klant aan tijdens parkeren",0,5,,0000-00-00,17679,"2023-10-23 13:34:29",17591,"2023-11-22 09:28:09"
113778702,126004865,,0602D8807101,,"2023-08-15 23:00:00","Klant verloor controle in Kroatië en botste tegen barrière (Schade in omnium)",0,3-a,,0000-00-00,17679,"2023-10-24 11:38:51",17679,"2024-03-14 16:48:02"
113778867,139336843,,972351420901,,"2023-10-19 00:00:00","Geschil met eindklant omtrent herstelling voertuig - BETWISTBAAR",0,5,,0000-00-00,18961,"2023-10-24 14:44:08",17591,"2024-02-28 11:01:12"
113779079,138766589,,"O23F8247 ",,"2023-06-25 18:00:00","Fietser aangereden door vde - Gedeelde aansprakelijkheid",1,,,0000-00-00,17591,"2023-10-25 09:29:09",17591,"2026-04-27 16:30:50"
113779269,138714432,,"V2315360 ",,"2023-04-12 00:00:00","schade aan buur tijdens verbouwing",0,,,0000-00-00,17679,"2023-10-25 13:19:44",18961,"2024-05-27 16:52:02"
113779392,138698385,,972350749701,,"2023-06-23 00:00:00","Dossier gemandateerd, geen gegevens beschikbaar",0,4,,0000-00-00,17679,"2023-10-25 16:10:07",19899,"2024-05-14 10:46:00"
113779403,138698385,,2023-10-0137,,"2023-10-16 00:00:00","schade niet aangegeven",0,,,0000-00-00,17679,"2023-10-25 16:21:16",,"0000-00-00 00:00:00"
113779434,139341286,,072302527201,,"2023-10-03 00:00:00","ARBEIDSONGEVALLEN - Karazehir Batuhan",0,5,,0000-00-00,18961,"2023-10-25 17:10:08",18961,"2024-03-12 11:53:10"
113780721,132871160,,2023-10-0139,,"2023-10-29 00:00:00","schade aan voertuig",0,5,,0000-00-00,17679,"2023-10-30 12:07:39",18961,"2024-03-21 15:17:55"
113780928,126004713,,"O23G1455 ",,"2023-10-14 00:00:00","Klant voerde manoeuvre uit en reed tegenpartij aan - AANSPRAKELIJK",0,2,,0000-00-00,18961,"2023-10-30 15:45:12",17591,"2024-03-08 13:01:04"
113781410,138999220,,O23G0340,,"2023-10-12 00:00:00",,0,,,0000-00-00,17679,"2023-10-31 13:40:49",17591,"2024-12-16 12:54:01"
113781705,126005781,,9723C0216401,,"2023-10-28 00:00:00","Legal Village",0,5,,0000-00-00,17679,"2023-11-02 09:41:52",18961,"2024-03-22 16:08:59"
113781722,126047559,,"972351453601 ",,"2023-10-27 00:00:00","Schade aan kast van eindklant tijdens verhuis",0,,,0000-00-00,17679,"2023-11-02 09:54:29",17679,"2024-10-11 17:17:44"
113782277,129400959,,972390952401,,"2023-11-02 00:00:00","Reclamebord winkel losgekomen door wind",0,,,0000-00-00,17679,"2023-11-02 16:55:23",18961,"2024-04-02 08:47:39"
113784081,137032660,,0G01J9464002,,"2023-10-03 11:11:00","LEGAL VILLAGE",0,,,0000-00-00,17679,"2023-11-06 11:36:50",17591,"2025-11-17 12:07:56"
113784110,131622287,,O23G4948,,"2023-11-05 00:00:00","TP stond stil, klant draaide naar rechts en raakte de tp.",0,,,0000-00-00,17679,"2023-11-06 11:51:37",17591,"2025-01-15 13:00:19"
113784147,137938825,,O23G7112,,"2023-11-06 00:00:00",,0,,,0000-00-00,17679,"2023-11-06 12:06:41",18961,"2024-01-10 14:38:09"
113785394,137012648,,92383309,,"2023-12-01 00:00:00","Buur heeft schade veroorzaakt tijdens renovatie",0,2,,0000-00-00,17679,"2023-11-07 15:07:24",17591,"2024-04-15 12:00:35"
113786091,129405278,,92381887,,"2023-11-02 00:00:00","Door hevige wind, zijn er dakpanelen losgekomen ",0,,,0000-00-00,17679,"2023-11-08 15:01:46",18961,"2024-01-12 12:12:05"
113786535,130533555,,2023-11-0144,,"2023-10-16 00:00:00","Verkeersovertreding klant",0,,,0000-00-00,17679,"2023-11-09 12:18:26",,"0000-00-00 00:00:00"
113787075,126005577,,52344034,,"2023-11-09 00:00:00","Vze kwam van rechts, tp verleende geen voorrang",0,,,0000-00-00,17679,"2023-11-10 12:04:55",17591,"2024-01-26 12:18:37"
113787989,129402065,,0605J4080101,,"2023-10-26 09:50:00","Aanraking door voertuigen",1,,,0000-00-00,17591,"2023-11-13 16:16:42",17591,"2026-03-24 09:17:48"
113788077,139386250,,0605J4091701,,"2023-10-28 11:11:00",,0,5,,0000-00-00,17591,"2023-11-14 08:54:43",17591,"2023-11-20 11:30:54"
113789067,139487411,,O23G8870,,"2023-11-14 00:00:00",,0,5,,0000-00-00,17679,"2023-11-15 14:50:10",18961,"2024-03-25 09:14:41"
113789988,126004429,,"O23G8419 ",,"2023-11-14 00:00:00","Onbekende omstandigheden.",0,,,0000-00-00,17591,"2023-11-17 11:30:22",17679,"2024-10-18 10:10:29"
113791325,126712901,,98223433,,"2022-09-28 00:00:00","door een lek, heeft de huurder (KUNDUR BV) inhoudschade",0,,,0000-00-00,17591,"2023-11-21 10:15:22",17591,"2024-03-07 08:57:16"
113791400,126047559,,972351577801,,"2023-09-28 00:00:00","Klant Robbie De Moor geeft aan dat tijdens de levering op 28/09/2023 door rit 002 er schade zou zijn berokkend aan de trap van de klant.",0,5,,0000-00-00,17591,"2023-11-21 11:06:46",17591,"2024-03-15 16:14:20"
113791527,126710225,,"O23G9956 ",,"2023-11-08 00:00:00","Onbekende omstandigheden.",0,2,,0000-00-00,17591,"2023-11-21 12:21:23",17679,"2024-12-19 18:10:34"
113791542,139293512,,"O23G9871 ",,"2023-05-17 00:00:00","Manoeuver - Enkel door verzekerde uitgevoerd.",0,2,,0000-00-00,17591,"2023-11-21 12:25:21",18961,"2024-06-27 09:15:13"
113792370,134875376,,0605J4420501,,"2023-11-02 11:11:00",,0,,,0000-00-00,17591,"2023-11-23 10:07:36",17591,"2024-03-18 09:11:03"
113793089,139141643,,"O23I1662   ",,"2023-11-07 00:00:00",,0,,,0000-00-00,17591,"2023-11-24 12:16:23",18961,"2025-09-22 15:40:09"
113793255,126706697,,0602D9789401,,"2023-11-24 16:20:00","Klant botst op achterzijde tp",0,,,0000-00-00,17679,"2023-11-24 17:37:05",17679,"2024-06-18 16:46:27"
113793348,138968793,,"O23I1952 ",,"2023-09-19 00:00:00","Manoeuver - Enkel door verzekerde uitgevoerd",0,2,,0000-00-00,17591,"2023-11-27 09:09:43",17679,"2024-06-25 13:31:10"
113793612,130533554,,92380019,,"2023-11-12 00:00:00","Poging tot diefstal",0,4,,0000-00-00,17679,"2023-11-27 11:33:29",18961,"2024-05-15 08:09:52"
113793957,139324579,,0602D9850101,,"2023-11-25 23:15:00",,0,,,0000-00-00,17679,"2023-11-27 16:07:03",17591,"2024-11-21 14:34:03"
113794227,126005277,,"O23I3671   ",,"2023-11-10 00:00:00","Tegenpartij wou van rijstrook veranderen en botste op de achterkant van onze klant zijn voertuig.",0,5,,0000-00-00,17591,"2023-11-28 10:44:10",17591,"2024-04-04 15:00:00"
113794380,126005273,,0801J9941301,,"2023-10-09 11:11:00",,0,,,0000-00-00,17679,"2023-11-28 13:09:05",17591,"2023-12-27 15:58:48"
113794524,139487411,,2023-11-0149,,"2023-11-28 00:00:00","schade aan motor door AdBlue (niet aangegeven)",0,,,0000-00-00,17679,"2023-11-28 15:23:21",17679,"2023-12-13 08:53:30"
113795370,126054474,,12325252,,"2023-04-14 00:00:00","Voertuig van tp was in garage voor onderhoud. Onze vz heeft nadien de wagen buiten geparkeerd en 3de partij (ongekend) heeft deze wagen aangereden.",0,5,,0000-00-00,17591,"2023-11-30 13:47:35",17591,"2024-08-15 11:21:55"
113795736,139315643,,2023-12-0150,,"2023-11-30 00:00:00","PARS - voertuig in panne in Hoboken",0,5,,0000-00-00,17478,"2023-12-01 10:06:48",17591,"2024-08-26 14:24:35"
113796002,126405460,,"O23I6413   ",,"2023-11-27 00:00:00","Aanrijding met fietser",0,3-a,,0000-00-00,17679,"2023-12-01 14:45:48",17679,"2025-10-24 11:28:31"
113796423,139324178,,0G01J9975702,,"2023-07-24 11:11:00","Legal Village / Inbraak ",0,3-a,,0000-00-00,17591,"2023-12-04 10:35:12",18961,"2025-03-24 12:45:11"
113796467,139299767,,92382740,,"2023-12-03 00:00:00","Glasbreuk door een fout",0,3-a,,0000-00-00,17679,"2023-12-04 11:04:14",18961,"2024-01-18 15:45:20"
113796770,140710399,,92382974,,"2023-11-28 00:00:00","Vandalisme gebroken raam",0,,,0000-00-00,17679,"2023-12-04 15:14:22",17591,"2023-12-14 09:44:27"
113797227,138981699,,"O23I6832 ",,"2023-11-25 00:00:00","Geparkeerde tegenpartij aangereden door verzekerde.
",0,4,,0000-00-00,17591,"2023-12-05 12:40:26",18961,"2024-05-16 08:33:00"
113797230,131414960,,"O23I6895 ",,"2023-11-27 00:00:00","Verzekerde opent deur op tegenpartij",0,2,,0000-00-00,17591,"2023-12-05 12:41:54",17679,"2024-12-27 12:29:57"
113797347,137941611,,67324147,,"2023-12-01 00:00:00",,0,2,,0000-00-00,17679,"2023-12-05 15:14:05",17591,"2024-10-11 09:00:46"
113797472,126005885,,0603D0129501,,"2023-12-05 16:00:00","Tegenpartij botste op achterzijde verzekerde - NIET aansprakelijk",0,5,,0000-00-00,17591,"2023-12-05 17:15:02",17591,"2024-04-15 14:39:38"
113797533,126047559,,"0605J4855801 ",,"2023-12-01 00:00:00",glasbreuk,0,5,,0000-00-00,17679,"2023-12-06 09:25:56",17591,"2024-03-22 13:08:49"
113797563,139147027,,0605J4831201,,"2023-11-03 11:11:00",,0,2,,0000-00-00,17679,"2023-12-06 09:58:42",17591,"2025-10-03 11:20:27"
113797613,139487723,,O23I8076,,"2023-12-05 00:00:00","Verzekerde ging rechts af, tegenpartij ging linksaf en nam een korte bocht waardoor de tegen partij een aanrijding heeft veroorzaakt. ",0,4,,0000-00-00,17591,"2023-12-06 10:38:14",17591,"2024-12-12 11:21:16"
113797797,126054474,,52356334,,"2023-12-06 10:00:00",Glasbraak,0,5,,0000-00-00,17679,"2023-12-06 14:55:41",17591,"2024-10-31 09:58:28"
113798600,131622287,,"O23I8841   ",,"2023-12-07 00:00:00","Verzekerde veranderde van rijstrook - Aansprakelijk -",0,2,,0000-00-00,17591,"2023-12-08 10:51:10",17591,"2025-04-03 11:01:47"
113799260,134875376,,0603D0430801,,"2023-12-08 17:40:00","Verzekerde stond stil, tegenpartij botste op de achterzijde van de verzekerde. ",0,2,,0000-00-00,17591,"2023-12-11 13:35:09",17591,"2024-11-26 12:11:26"
113800109,139487411,,O23J0133,,"2023-12-07 00:00:00",,0,,,0000-00-00,17679,"2023-12-13 08:52:48",17591,"2024-10-17 08:57:07"
113800314,132601448,,0G02J0179202,,"2022-12-15 11:11:00",Verkeersovertreding,0,2,,0000-00-00,17679,"2023-12-13 13:06:17",18961,"2024-01-24 16:09:21"
113800590,140710399,,52360035,,"2023-11-21 00:00:00",Carglass,0,5,,0000-00-00,17591,"2023-12-14 09:43:51",18961,"2024-03-04 16:15:16"
113800929,126710225,,"O23J0636 ",,"2023-10-23 00:00:00",,0,4,,0000-00-00,17591,"2023-12-14 16:19:32",17591,"2024-05-14 14:59:57"
113801154,131622287,,O23J1926,,"2023-12-06 00:00:00","Klant botst tegen betonnen blokken - Omnium",0,2,,0000-00-00,18961,"2023-12-15 10:29:45",17679,"2024-04-30 17:24:58"
113801283,126004905,,0G02J0213402,,"2023-05-06 11:11:00","Verkeersovertreding SALIFOV Samet Kalbiev",0,,,0000-00-00,17679,"2023-12-15 14:00:52",18961,"2024-04-19 12:38:15"
113801702,126047559,,0605J5181801,,"2023-12-12 07:30:00",AANSPRAKELIJk,0,,,0000-00-00,17591,"2023-12-18 11:29:27",17591,"2025-02-03 13:12:43"
113801778,129723254,,67229921,,"2023-03-30 11:11:00",,0,2,,0000-00-00,17591,"2023-12-18 12:35:14",18961,"2024-05-28 09:50:27"
113802495,139510851,,52307038,,"2023-08-12 00:00:00",,0,5,,0000-00-00,17679,"2023-12-19 14:31:48",18961,"2024-04-23 10:14:49"
113803037,126005909,,0605J5293801,,"2023-12-18 00:00:00",,0,5,,0000-00-00,17679,"2023-12-20 16:27:18",17591,"2024-03-22 13:07:51"
113803833,138758058,,O23X5729,,"2023-12-16 00:00:00","oorrangsrecht - Verzekerde heeft voorrang van rechts",0,2,,0000-00-00,17591,"2023-12-22 13:26:30",18961,"2024-01-30 10:30:06"
113804178,139141643,,O23J4644,,"2023-12-18 00:00:00","Accident tegen een staand container geschuurd na werk.",0,2,,0000-00-00,17591,"2023-12-26 08:33:58",17591,"2024-12-02 12:47:37"
113804256,126220603,,"B2370669   ",,"2023-12-01 00:00:00","Door water insijpelen zijn de plafonds op verschillende plekken van het huis ingezakt. ",0,2,,0000-00-00,17591,"2023-12-26 12:13:02",17591,"2024-03-14 13:51:17"
113804657,138086967,,"0G02J0360502 - 2023-MPET-1402.01",,"2023-12-27 11:11:00","De havenmedewerker heeft de container verkeerd geplaatst en heeft schade berokkend aan het voertuig van de klant. - QGV136",0,4,,0000-00-00,17591,"2023-12-27 13:14:27",18961,"2024-07-11 12:18:12"
113804777,126004721,,"O23J5240   ",,"2023-12-01 00:00:00","Tegenpartij rijdt verzekerde vanachter aan tijdens file + vluchtmisdrijf - NIET AANSPRAKELIJK",0,2,,0000-00-00,18961,"2023-12-27 16:21:54",17591,"2024-06-21 01:06:04"
113804937,137772674,,52366036,,"2023-12-27 00:00:00","Tijdens parkeren heeft klant tegenpartij geraakt - AANSPRAKELIJK",0,4,,0000-00-00,17591,"2023-12-28 10:58:45",17591,"2025-04-09 10:24:23"
113805030,139487411,,"O23J5563   ",,"2023-12-05 00:00:00","Tegenpartij reed achteruit en botste tegen verzekerde.",0,2,,0000-00-00,17591,"2023-12-28 12:41:26",17679,"2024-06-24 17:34:42"
113805408,126047559,,0G02J0379602,,"2023-01-25 11:11:00",,0,5,,0000-00-00,17591,"2023-12-29 13:39:53",17591,"2024-05-16 17:05:10"
113805882,129723254,,12328192,,"2023-12-01 00:00:00","Schade eindklant --- Wellens Patrick - Borrewaterstraat 30, 2170 Merksem",0,,,0000-00-00,17679,"2024-01-02 12:11:58",18961,"2024-05-15 08:09:35"
113806077,128918358,,O2400622,,"2023-12-25 00:00:00","Aanrijding met fietser - AANSPRAKELIJK",0,,,0000-00-00,17679,"2024-01-02 17:40:20",18961,"2025-06-24 13:55:42"
113806269,139279367,,0605J5604101,,"2023-12-28 11:11:00",,0,2,,0000-00-00,17591,"2024-01-03 11:13:05",17591,"2025-02-17 15:33:08"
113806353,138069111,,92401583,,"2024-01-01 00:00:00","Klant heeft een lek in de leidingen waardoor haar kelder onder water staat. Oorzaak van de lek is niet gekend.
",0,5,,0000-00-00,17591,"2024-01-03 13:01:53",18961,"2024-03-25 09:16:56"
113806508,126004561,,0800D4218801,,"2024-01-02 02:00:00","Schade woning door renovatiewerken buur",0,,,0000-00-00,17679,"2024-01-03 17:24:30",17591,"2025-01-03 11:11:23"
113806557,126380591,,"O2400801 ",,"2024-01-01 00:00:00","Onbekende tegenpartij reed de verzekerde aan in Luxemburg ",0,5,,0000-00-00,17591,"2024-01-04 09:01:30",17591,"2024-08-20 16:44:07"
113806833,126005577,,22400283,,"2024-01-04 11:10:00","Verzekerde werd links achteraan aangereden door de bus. ",0,2,,0000-00-00,17591,"2024-01-04 11:59:49",17591,"2026-04-16 10:42:11"
113807169,139453732,,0603D0995501,,"2024-01-04 14:30:00",,0,5,,0000-00-00,17679,"2024-01-04 17:54:06",17591,"2024-05-17 15:15:25"
113807552,126005901,,2024-01-0003,,"2023-12-18 00:00:00","Schade aan lamp - NIET aan te geven",0,5,,0000-00-00,18961,"2024-01-05 15:48:26",,"0000-00-00 00:00:00"
113807928,139319774,,972490012801,,"2024-01-05 00:00:00","Schimmelschade -",0,5,,0000-00-00,18961,"2024-01-08 11:06:57",18961,"2024-03-27 16:01:36"
113807990,126005901,,12328238,,"2023-11-27 00:00:00","Parketvloer is beschadigd van de eindklant - vz heeft dit niet gedaan - BETWISTEN",0,5,,0000-00-00,18961,"2024-01-08 11:41:50",18961,"2024-03-25 09:16:21"
113808725,133734044,,"972391273201 ",,"2023-12-28 00:00:00","Bij gebruik van de machine, heeft deze vuur gevat.",0,,,0000-00-00,17679,"2024-01-09 13:12:03",17478,"2024-04-24 17:27:18"
113808771,139510851,,22401168,,"2024-01-06 18:00:00","Beide partijen gingen de parking verlaten en reden naar achter - GEDEELTELIJKE AANSPRAKELIJKHEID",0,5,,0000-00-00,17679,"2024-01-09 14:11:28",17591,"2026-03-18 09:03:28"
113808921,139488985,,0605J5806501,,"2024-01-09 00:00:00",,0,,,0000-00-00,17679,"2024-01-09 15:57:22",17679,"2024-01-09 15:57:43"
113809512,139487411,,O2405028,,"2024-01-09 00:00:00","vze reed achteruit en botste tegen tp",0,,,0000-00-00,17679,"2024-01-10 17:37:10",17591,"2025-01-10 16:02:05"
113809514,130533554,,52369814,,"2023-12-02 13:30:00","TP botst op achterzijde vze",0,5,,0000-00-00,17679,"2024-01-10 17:45:47",17591,"2024-10-14 14:50:41"
113810493,126131035,,22403388,,"2024-01-10 00:00:00","Geparkeerd voertuig van de klant is aangereden door tegenpartij die vluchtmisdrijf heeft gepleegd ",0,3-a,,0000-00-00,18961,"2024-01-12 15:02:32",17591,"2025-02-18 10:33:33"
113811047,126004593,,O2406357,,"2023-12-31 00:00:00","put in wegdek - Saffierstraat",0,,,0000-00-00,17679,"2024-01-15 13:54:31",17591,"2024-07-18 12:53:27"
113811269,126004981,,972152151801,,"2021-03-15 00:00:00",,0,,,0000-00-00,17679,"2024-01-15 17:00:53",17679,"2024-03-04 15:01:18"
113811275,126485138,,O2406170,,"2023-12-26 00:00:00","Onbekende omstandigheden",0,3-b,,0000-00-00,17679,"2024-01-15 17:01:32",17679,"2024-10-28 13:49:51"
113811626,129214221,,972351884601,,"2023-05-24 00:00:00","Stroomstoot door plaatsing van digitale meter - Zwarte Zusterlaan 35 9990 Maldegem ",0,,,0000-00-00,17591,"2024-01-16 13:24:02",17591,"2024-01-17 13:58:38"
113812085,129405278,,92403393/03,,"2024-01-15 00:00:00","Schade aan dakgoot",0,,,0000-00-00,17679,"2024-01-17 10:54:03",17591,"2024-02-06 16:52:02"
113812781,138086967,,"824200008 - 2024-MPET-0138",,"2024-01-10 19:45:00","Havenmedewerker beschadigd oplegger - Aansprakelijk - QHN 933",0,5,,0000-00-00,18961,"2024-01-18 16:34:08",18961,"2024-07-11 11:32:05"
113812875,126005577,,52371276,,"2023-11-06 00:00:00",,0,,,0000-00-00,18961,"2024-01-19 08:57:17",17591,"2024-07-17 10:49:41"
113813304,139510851,,22414667,,"2024-01-19 11:30:00","Aan de stoplichten zou de voorligger niet goed hebben geremd, waardoor het voertuig naar achter rolde en het schadegeval veroorzaakte. Dit is ook zo af te leiden uit de schets.",0,,,0000-00-00,18961,"2024-01-19 16:13:02",18961,"2024-03-19 08:36:43"
113813322,126047559,,0605J6352201,,"2024-01-17 13:45:00","Tegenpartij remt plots waardoor onze verzekerde niet meer op tijd kon remmen ",0,2,,0000-00-00,18961,"2024-01-19 16:38:11",18961,"2024-08-02 13:46:51"
113813687,134875376,,O2409189,,"2024-01-19 00:00:00","TP botst op achterzijde tijdens het veranderen van rijstrook - NIET Aansprakelijk",0,2,,0000-00-00,17679,"2024-01-22 11:07:30",17591,"2024-04-04 14:58:00"
113813916,139141643,,O2409613,,"2024-01-22 00:00:00","VDE botste tijdens parkeren tegen een auto die achter hem geparkeerd stond - AANSPRAKELIJK",0,,,0000-00-00,17591,"2024-01-22 15:06:30",17591,"2025-03-13 13:59:48"
113815074,126005913,,2024-01-0012,,"2024-01-12 00:00:00","Barst in muur van eindklant",0,,,0000-00-00,17679,"2024-01-24 11:57:35",17679,"2024-01-24 11:57:43"
113815407,139345040,,0605J6339301,,"2024-01-16 11:00:00",,0,,,0000-00-00,18961,"2024-01-25 10:29:51",17591,"2024-10-18 10:54:32"
113815521,133734044,,972450037801,,"2024-01-25 00:00:00","Tijdens de herstelling van een wagen is de ruit beschadigd v/d wagen v/d klant",0,,,0000-00-00,17591,"2024-01-25 11:50:53",18961,"2024-03-19 08:37:11"
113815722,128689247,,O2411194,,"2024-01-25 00:00:00","Schade aan zijspiegel klant - OMNIUM ",0,,,0000-00-00,18961,"2024-01-25 16:30:33",17591,"2024-04-17 12:49:06"
113816084,126004829,,092405885,,"2024-01-26 00:00:00","Schade watervlekken",0,,,0000-00-00,17679,"2024-01-26 13:58:28",17679,"2026-03-03 10:46:41"
113816403,138069111,,92406318,,"2024-01-29 00:00:00","Klant heeft schade opgelopen aan de voorruit van haar voordeur - vandalisme",0,,,0000-00-00,17591,"2024-01-29 10:56:32",18961,"2024-05-15 08:08:58"
113817029,139345040,,0605J6485101,,"2024-01-25 14:55:00",,0,,,0000-00-00,18961,"2024-01-30 10:17:24",18961,"2024-08-02 13:46:30"
113817543,126005577,,52372951,,"2024-01-16 00:00:00","Diefstalsschade onbekende omstandigheden",0,2,,0000-00-00,18961,"2024-01-31 11:14:35",18961,"2024-06-03 08:38:51"
113817708,140710399,,22410412,,"2024-01-22 08:50:00","Tegenparij opent deur en raakt spiegel klant - NIET Aansprakelijk",0,,,0000-00-00,18961,"2024-01-31 15:36:34",17591,"2024-08-23 09:29:01"
113817749,126234811,,22410138,,"2024-01-29 00:00:00",,0,2,,0000-00-00,17591,"2024-01-31 16:33:46",17679,"2024-10-29 10:17:24"
113817780,126485138,,O2412698,,"2023-10-18 00:00:00",,0,,,0000-00-00,17679,"2024-01-31 17:40:16",17591,"2024-09-05 12:03:52"
113817927,132399648,,O2412158,,"2021-07-30 00:00:00",,0,5,,0000-00-00,17591,"2024-02-01 10:40:59",17591,"2024-02-01 10:41:19"
113818155,135167303,," O2413830",,"2024-01-31 00:00:00",,0,5,,0000-00-00,17591,"2024-02-01 15:26:45",19899,"2024-04-25 14:46:28"
113818869,139499912,,22412223,,"2024-02-03 06:50:00","Geparkeerd voertuig van de klant zou aangereden zijn - Omnium ",0,1,,0000-00-00,18961,"2024-02-05 10:41:48",17679,"2024-09-13 12:45:31"
113819079,126021436,,202401.A01646,,"2024-01-09 00:00:00","Geen aanrijding, geen schade, 2 auto's achter hem hebben tegen elkaar aangereden - NIET AANSPRAKELIJK",0,,,0000-00-00,17591,"2024-02-05 12:44:37",18961,"2025-05-06 11:40:40"
113819418,126005901,,0603D2069301,,"2024-02-03 12:11:00","Gerparkeerd voertuig van de klant ondervind zijspiegel schade - VANDALISME",0,2,,0000-00-00,18961,"2024-02-06 09:28:23",17679,"2024-04-25 15:57:02"
113820950,126485138,,2024-02-0017,,"2024-01-31 00:00:00","Beschadigde oplegger - onbekende omstandigheden",0,5,,0000-00-00,18961,"2024-02-09 10:39:57",18961,"2024-02-21 08:54:48"
113820996,138086967,," 2023-MPET-1402.02",,"2023-12-27 11:11:00","Trailer zou ook beschadigd zijn tijdens het plaatsen van de container - QGV-136",0,5,,0000-00-00,18961,"2024-02-09 11:11:25",18961,"2025-04-02 16:25:24"
113821769,137988394,,0605J6927801,,"2024-02-12 01:00:00",,0,5,,0000-00-00,17591,"2024-02-12 16:48:02",20007,"2024-11-14 09:27:21"
113822331,139547945,,0605J7131201,,"2024-02-12 11:11:00","Voorligger stopte plots en vzde kon niet meer op tijd remmen - AANSPRAKELIJK",0,2,,0000-00-00,18961,"2024-02-14 08:46:40",17591,"2025-04-11 08:55:59"
113823077,126234811,,92396763,,"2023-10-01 00:00:00",Waterschade,0,,,0000-00-00,18961,"2024-02-15 14:56:32",17679,"2024-09-17 09:45:55"
113823360,126004497,,B2410366,,"2024-01-01 00:00:00","Huurder veroorzaakt schade aan veranda raam - NIET Aansprakelijkheid ",0,2,,0000-00-00,18961,"2024-02-16 11:36:18",17591,"2024-10-18 12:27:47"
113824196,134875376,,O2420778,,"2024-02-13 00:00:00",,0,,,0000-00-00,17679,"2024-02-19 17:33:34",18961,"2025-09-01 15:33:01"
